age,pages,first_item_prize,gender,ReBuy,News_click,country,revenue
913,46.0,5.0,44.0,Masc,False,5.0,Brazil,168.0
8248,35.0,5.0,44.0,Masc,False,5.0,Saudi Arabia,199.0
7265,40.0,7.0,44.0,Fem,False,3.0,Iraq,42.0
3219,36.0,2.0,44.0,Fem,False,4.0,Iran,100.0
2606,44.0,4.0,22.0,Fem,True,6.0,Ethiopia,250.0
3264,41.0,8.0,22.0,Masc,False,0.0,Iran,19.0
4928,30.0,6.0,44.0,Fem,True,9.0,South Korea,242.0
8661,58.0,7.0,10.0,Fem,False,4.0,Nepal,143.0
6564,51.0,8.0,57.0,Fem,True,4.0,Poland,185.0
8129,20.0,5.0,15.5,Fem,False,0.0,Malaysia,62.0
6,36.0,6.0,44.0,Masc,False,2.0,China,51.0
2980,34.0,6.0,44.0,Fem,False,7.0,Egypt,124.0
6583,39.0,5.0,42.0,Fem,False,5.0,Poland,193.0
3361,37.0,6.0,44.0,Masc,False,3.0,Iran,62.0
4774,42.0,6.0,44.0,Fem,False,6.0,South Africa,143.0
1943,33.0,5.0,15.5,Fem,False,4.0,Japan,243.0
7452,18.0,5.0,28.0,Masc,False,2.0,Morocco,35.0
5499,22.0,6.0,42.0,Masc,False,0.0,Ukraine,55.0
1635,45.0,8.0,22.0,Masc,False,3.0,Russia,42.0
1141,37.0,8.0,28.0,Fem,False,7.0,Pakistan,47.0
2041,30.0,3.0,28.0,Fem,False,7.0,Mexico,159.0
6703,36.0,9.0,28.0,Fem,False,5.0,Sudan,36.0
7818,25.0,5.0,42.0,Fem,True,5.0,Uzbekistan,52.0
2070,39.0,3.0,42.0,Fem,False,4.0,Mexico,126.0
3134,30.0,5.0,28.0,Masc,False,4.0,Germany,181.0
5160,40.0,4.0,57.0,Fem,False,8.0,Colombia,101.0
8331,34.0,9.0,42.0,Fem,True,6.0,Saudi Arabia,187.0
5275,33.0,8.0,44.0,Fem,False,3.0,Spain,124.0
2242,44.0,4.0,22.0,Masc,True,4.0,Philippines,80.0
1474,53.0,5.0,44.0,Fem,False,6.0,Bangladesh,110.0
8590,26.0,10.0,42.0,Masc,True,3.0,Venezuela,93.0
1889,28.0,6.0,28.0,Masc,True,3.0,Japan,114.0
3435,33.0,7.0,44.0,Fem,False,3.0,Turkey,40.0
7593,24.0,5.0,44.0,Fem,False,4.0,Morocco,79.0
7745,48.0,5.0,42.0,Masc,True,0.0,Peru,78.0
3705,40.0,7.0,15.5,Masc,False,6.0,Thailand,141.0
2021,43.0,5.0,57.0,Fem,False,3.0,Mexico,93.0
4020,43.0,9.0,44.0,Fem,False,5.0,United Kingdom,173.0
8830,38.0,4.0,28.0,Fem,False,5.0,Afghanistan,294.0
8443,37.0,3.0,10.0,Masc,False,4.0,Venezuela,144.0
3500,31.0,6.0,10.0,Fem,False,5.0,Turkey,118.0
2658,39.0,6.0,22.0,Fem,True,3.0,Ethiopia,63.0
8456,44.0,6.0,22.0,Fem,False,4.0,Venezuela,108.0
6888,53.0,4.0,44.0,Fem,True,3.0,Uganda,140.0
1130,20.0,4.0,28.0,Fem,False,9.0,Pakistan,180.0
5557,40.0,6.0,15.5,Fem,True,5.0,Ukraine,89.0
7358,34.0,4.0,44.0,Masc,True,4.0,Iraq,106.0
1819,35.0,5.0,42.0,Fem,True,0.0,Japan,60.0
7538,35.0,7.0,44.0,Fem,True,0.0,Morocco,49.0
9386,37.0,2.0,28.0,Fem,True,7.0,Ghana,160.0
4318,37.0,6.0,44.0,Fem,False,7.0,Italy,261.0
9604,28.0,6.0,15.5,Fem,False,3.0,Australia,102.0
4144,37.0,4.0,28.0,Masc,True,10.0,United Kingdom,263.0
4669,39.0,5.0,15.5,Fem,False,1.0,South Africa,24.0
1236,37.0,8.0,42.0,Fem,False,6.0,Nigeria,65.0
5476,21.0,5.0,42.0,Fem,True,5.0,Ukraine,90.0
9836,40.0,5.0,28.0,Masc,False,1.0,Taiwan,98.0
1856,49.0,5.0,15.5,Fem,False,7.0,Japan,182.0
2282,33.0,4.0,15.5,Fem,True,4.0,Philippines,50.0
8693,42.0,7.0,42.0,Fem,False,10.0,Nepal,148.0
9320,36.0,6.0,15.5,Masc,False,10.0,Ghana,42.0
4093,26.0,4.0,28.0,Fem,False,1.0,United Kingdom,107.0
7061,28.0,8.0,42.0,Masc,False,5.0,Canada,97.0
5200,38.0,5.0,28.0,Masc,True,10.0,Spain,129.0
6401,29.0,4.0,28.0,Masc,False,7.0,Poland,97.0
9929,35.0,6.0,44.0,Fem,False,2.0,Taiwan,75.0
3421,46.0,10.0,22.0,Masc,False,2.0,Turkey,56.0
9269,44.0,10.0,44.0,Masc,False,1.0,Ghana,34.0
386,44.0,3.0,44.0,Fem,False,7.0,India,91.0
8548,46.0,3.0,42.0,Fem,False,2.0,Venezuela,52.0
1628,40.0,5.0,28.0,Fem,False,7.0,Russia,288.0
3585,30.0,7.0,10.0,Fem,True,5.0,Turkey,139.0
7412,40.0,5.0,15.5,Fem,False,2.0,Morocco,22.0
2714,46.0,8.0,28.0,Masc,False,3.0,Ethiopia,130.0
7171,22.0,6.0,15.5,Masc,False,4.0,Canada,97.0
8435,44.0,4.0,28.0,Fem,True,5.0,Venezuela,95.0
9321,37.0,4.0,15.5,Masc,False,4.0,Ghana,11.0
5659,28.0,5.0,28.0,Fem,False,4.0,Tanzania,158.0
3189,49.0,6.0,28.0,Fem,False,4.0,Germany,97.0
9968,39.0,5.0,28.0,Fem,True,10.0,Taiwan,97.0
4305,41.0,7.0,10.0,Fem,True,2.0,Italy,62.0
909,31.0,6.0,57.0,Fem,True,5.0,Brazil,206.0
5385,28.0,4.0,42.0,Masc,True,1.0,Spain,86.0
1996,29.0,3.0,44.0,Fem,True,4.0,Japan,299.0
1866,25.0,7.0,42.0,Fem,False,5.0,Japan,97.0
1842,40.0,9.0,22.0,Fem,True,3.0,Japan,105.0
2497,49.0,10.0,15.5,Fem,True,2.0,Vietnam,27.0
201,34.0,6.0,57.0,Fem,False,0.0,India,53.0
7905,26.0,6.0,10.0,Fem,False,8.0,Uzbekistan,68.0
7724,23.0,5.0,44.0,Fem,False,6.0,Peru,79.0
5054,39.0,6.0,10.0,Fem,False,10.0,Colombia,71.0
5889,26.0,5.0,10.0,Fem,False,5.0,Kenya,51.0
4006,41.0,9.0,28.0,Masc,False,0.0,United Kingdom,103.0
9901,44.0,5.0,22.0,Masc,False,1.0,Taiwan,78.0
2702,22.0,5.0,57.0,Fem,False,1.0,Ethiopia,102.0
3449,24.0,4.0,28.0,Masc,False,1.0,Turkey,98.0
331,27.0,4.0,22.0,Fem,True,2.0,India,18.0
7139,46.0,3.0,44.0,Masc,True,4.0,Canada,319.0
8960,30.0,5.0,57.0,Masc,False,4.0,Afghanistan,142.0
9819,48.0,5.0,42.0,Fem,False,4.0,Taiwan,132.0
7176,27.0,5.0,10.0,Fem,False,3.0,Canada,97.0
2459,45.0,8.0,28.0,Fem,False,5.0,Vietnam,107.0
1774,40.0,4.0,28.0,Masc,False,4.0,Russia,97.0
6628,47.0,8.0,42.0,Masc,False,2.0,Sudan,39.0
7596,33.0,2.0,44.0,Fem,False,6.0,Morocco,119.0
7986,18.0,5.0,42.0,Masc,False,1.0,Uzbekistan,59.0
2686,24.0,4.0,57.0,Masc,True,6.0,Ethiopia,97.0
9147,42.0,6.0,22.0,Fem,False,5.0,Yemen,71.0
989,37.0,6.0,15.5,Masc,True,5.0,Brazil,117.0
9046,44.0,6.0,22.0,Fem,False,3.0,Yemen,27.0
8348,38.0,8.0,15.5,Masc,True,3.0,Saudi Arabia,84.0
8875,37.0,3.0,15.5,Fem,False,4.0,Afghanistan,170.0
8550,39.0,10.0,22.0,Masc,True,3.0,Venezuela,58.0
5806,38.0,3.0,22.0,Fem,False,6.0,Kenya,66.0
8733,34.0,7.0,28.0,Fem,False,10.0,Nepal,203.0
8697,41.0,6.0,15.5,Fem,False,1.0,Nepal,47.0
6574,39.0,4.0,28.0,Fem,True,4.0,Poland,177.0
3052,33.0,4.0,44.0,Masc,False,3.0,Germany,97.0
8637,24.0,2.0,15.5,Fem,False,4.0,Nepal,66.0
5462,33.0,6.0,28.0,Masc,False,6.0,Ukraine,93.0
173,32.0,7.0,22.0,Masc,False,1.0,China,56.0
4954,46.0,2.0,57.0,Fem,False,8.0,South Korea,259.0
4615,31.0,3.0,15.5,Fem,True,3.0,South Africa,32.0
3321,22.0,6.0,22.0,Fem,False,3.0,Iran,42.0
7065,49.0,6.0,42.0,Masc,True,10.0,Canada,278.0
6246,42.0,6.0,57.0,Fem,True,4.0,Algeria,107.0
6745,22.0,3.0,28.0,Fem,True,9.0,Sudan,247.0
3372,49.0,6.0,44.0,Fem,False,1.0,Iran,57.0
6048,35.0,6.0,57.0,Fem,False,4.0,Argentina,235.0
3311,42.0,5.0,15.5,Fem,False,3.0,Iran,58.0
7416,54.0,4.0,44.0,Fem,True,5.0,Morocco,138.0
7293,53.0,5.0,42.0,Fem,False,6.0,Iraq,90.0
7584,30.0,4.0,22.0,Masc,False,0.0,Morocco,21.0
9377,27.0,5.0,28.0,Fem,False,5.0,Ghana,237.0
8811,37.0,6.0,15.5,Fem,False,3.0,Afghanistan,95.0
8160,37.0,4.0,15.5,Fem,False,1.0,Malaysia,38.0
4679,40.0,5.0,44.0,Fem,True,3.0,South Africa,54.0
3403,32.0,3.0,10.0,Fem,True,5.0,Turkey,128.0
18,33.0,5.0,28.0,Masc,True,6.0,China,73.0
3691,35.0,6.0,22.0,Masc,False,6.0,Thailand,139.0
8654,44.0,5.0,22.0,Fem,False,3.0,Nepal,49.0
4096,35.0,6.0,10.0,Masc,False,7.0,United Kingdom,181.0
3628,37.0,6.0,42.0,Fem,True,3.0,Thailand,75.0
8862,27.0,6.0,57.0,Fem,False,3.0,Afghanistan,136.0
2174,20.0,7.0,28.0,Fem,False,4.0,Mexico,140.0
1356,40.0,8.0,42.0,Fem,False,6.0,Nigeria,101.0
5002,35.0,3.0,28.0,Fem,False,6.0,Colombia,76.0
7391,34.0,8.0,44.0,Fem,True,8.0,Iraq,154.0
6922,23.0,3.0,44.0,Fem,True,2.0,Uganda,33.0
5823,46.0,7.0,42.0,Fem,True,3.0,Kenya,60.0
9502,39.0,3.0,44.0,Masc,False,3.0,Mozambique,127.0
5670,22.0,5.0,28.0,Masc,False,4.0,Tanzania,162.0
3112,25.0,8.0,44.0,Masc,False,3.0,Germany,57.0
182,34.0,4.0,28.0,Fem,False,3.0,China,40.0
3642,25.0,9.0,44.0,Masc,False,4.0,Thailand,192.0
8857,29.0,6.0,57.0,Fem,False,4.0,Afghanistan,97.0
1812,34.0,5.0,28.0,Fem,False,3.0,Japan,70.0
7875,40.0,5.0,57.0,Fem,True,2.0,Uzbekistan,63.0
8497,38.0,6.0,57.0,Masc,False,5.0,Venezuela,222.0
4912,40.0,6.0,10.0,Fem,True,2.0,South Korea,66.0
5668,45.0,3.0,22.0,Masc,False,4.0,Tanzania,70.0
8542,34.0,8.0,28.0,Fem,False,3.0,Venezuela,94.0
1800,52.0,8.0,22.0,Masc,False,6.0,Japan,181.0
9251,52.0,3.0,22.0,Masc,False,10.0,Ghana,39.0
2429,32.0,6.0,15.5,Fem,False,6.0,Vietnam,61.0
5482,25.0,5.0,44.0,Masc,False,7.0,Ukraine,69.0
6761,41.0,5.0,15.5,Fem,False,5.0,Sudan,58.0
9839,38.0,5.0,22.0,Fem,False,2.0,Taiwan,70.0
9635,39.0,7.0,44.0,Fem,False,5.0,Australia,235.0
1968,35.0,3.0,22.0,Fem,False,4.0,Japan,153.0
8339,36.0,4.0,44.0,Fem,False,5.0,Saudi Arabia,195.0
8141,38.0,4.0,28.0,Masc,False,2.0,Malaysia,130.0
7696,28.0,7.0,15.5,Fem,False,4.0,Peru,48.0
7541,52.0,6.0,28.0,Fem,True,7.0,Morocco,163.0
4987,41.0,5.0,42.0,Fem,False,7.0,South Korea,244.0
9756,30.0,3.0,44.0,Fem,False,3.0,Australia,133.0
4650,27.0,9.0,42.0,Masc,False,7.0,South Africa,139.0
1159,41.0,7.0,22.0,Fem,False,4.0,Pakistan,47.0
1213,42.0,5.0,44.0,Fem,False,5.0,Nigeria,103.0
7336,40.0,7.0,44.0,Fem,False,6.0,Iraq,139.0
1325,36.0,5.0,42.0,Fem,False,4.0,Nigeria,95.0
7512,26.0,7.0,28.0,Masc,False,3.0,Morocco,31.0
7580,27.0,6.0,42.0,Fem,False,10.0,Morocco,38.0
4796,27.0,6.0,22.0,Fem,False,8.0,South Africa,119.0
6796,29.0,8.0,10.0,Masc,False,5.0,Sudan,57.0
5808,46.0,9.0,15.5,Fem,False,1.0,Kenya,44.0
5943,37.0,7.0,42.0,Fem,True,3.0,Kenya,33.0
9283,54.0,7.0,22.0,Fem,False,6.0,Ghana,63.0
8144,28.0,7.0,44.0,Masc,True,4.0,Malaysia,55.0
1455,28.0,8.0,15.5,Fem,False,7.0,Bangladesh,68.0
5410,29.0,9.0,44.0,Fem,True,7.0,Ukraine,169.0
7129,60.0,5.0,28.0,Fem,True,2.0,Canada,263.0
8892,31.0,5.0,44.0,Fem,True,6.0,Afghanistan,97.0
4962,49.0,3.0,10.0,Fem,True,6.0,South Korea,244.0
2800,53.0,5.0,44.0,Fem,True,1.0,Egypt,50.0
1644,38.0,4.0,57.0,Masc,False,6.0,Russia,122.0
2140,37.0,8.0,28.0,Fem,False,2.0,Mexico,123.0
4536,36.0,7.0,44.0,Fem,False,3.0,Burma,42.0
4457,31.0,5.0,22.0,Fem,False,4.0,Burma,123.0
8951,43.0,6.0,42.0,Fem,True,0.0,Afghanistan,150.0
5586,34.0,6.0,28.0,Fem,False,4.0,Ukraine,157.0
4378,33.0,5.0,44.0,Fem,False,2.0,Italy,113.0
729,36.0,9.0,28.0,Masc,False,1.0,Indonesia,80.0
4357,28.0,3.0,44.0,Fem,False,2.0,Italy,80.0
7748,47.0,4.0,42.0,Masc,False,5.0,Peru,98.0
6716,33.0,8.0,15.5,Fem,False,5.0,Sudan,23.0
1936,54.0,5.0,44.0,Fem,False,7.0,Japan,153.0
3793,22.0,5.0,28.0,Masc,False,2.0,Thailand,120.0
3736,46.0,5.0,44.0,Masc,False,5.0,Thailand,91.0
2261,20.0,4.0,22.0,Masc,True,4.0,Philippines,53.0
4005,44.0,5.0,28.0,Fem,False,1.0,United Kingdom,134.0
1110,29.0,6.0,22.0,Fem,False,7.0,Pakistan,54.0
9028,39.0,7.0,22.0,Fem,True,4.0,Yemen,52.0
5480,32.0,5.0,44.0,Fem,False,5.0,Ukraine,118.0
2998,27.0,2.0,15.5,Fem,False,1.0,Egypt,26.0
2394,25.0,4.0,22.0,Masc,False,3.0,Philippines,31.0
1185,32.0,9.0,57.0,Masc,False,10.0,Pakistan,167.0
2007,37.0,9.0,57.0,Fem,False,6.0,Mexico,119.0
193,35.0,10.0,28.0,Masc,False,5.0,China,150.0
5611,29.0,3.0,28.0,Fem,False,1.0,Tanzania,42.0
2901,49.0,3.0,22.0,Fem,True,1.0,Egypt,48.0
578,40.0,4.0,15.5,Masc,False,10.0,United States,297.0
6219,39.0,6.0,22.0,Fem,True,6.0,Algeria,89.0
5525,27.0,4.0,22.0,Fem,True,3.0,Ukraine,33.0
771,32.0,7.0,10.0,Fem,False,9.0,Indonesia,50.0
7839,40.0,5.0,15.5,Fem,False,5.0,Uzbekistan,62.0
2395,38.0,8.0,22.0,Fem,True,0.0,Philippines,33.0
1478,34.0,9.0,15.5,Masc,False,10.0,Bangladesh,58.0
1846,43.0,8.0,15.5,Fem,False,4.0,Japan,213.0
9108,39.0,7.0,28.0,Fem,True,4.0,Yemen,81.0
4274,29.0,7.0,22.0,Fem,False,3.0,Italy,42.0
3740,21.0,5.0,22.0,Fem,False,5.0,Thailand,74.0
4600,39.0,6.0,22.0,Masc,False,0.0,South Africa,36.0
8087,49.0,7.0,42.0,Masc,False,5.0,Malaysia,193.0
8710,30.0,5.0,44.0,Masc,False,6.0,Nepal,163.0
6676,22.0,8.0,10.0,Masc,False,5.0,Sudan,40.0
6375,38.0,7.0,28.0,Masc,True,3.0,Algeria,62.0
8124,36.0,5.0,44.0,Masc,True,3.0,Malaysia,72.0
9538,30.0,5.0,57.0,Fem,False,4.0,Mozambique,306.0
4915,28.0,7.0,22.0,Fem,False,10.0,South Korea,181.0
2073,39.0,6.0,28.0,Fem,True,4.0,Mexico,132.0
4754,44.0,7.0,10.0,Fem,True,4.0,South Africa,117.0
1896,23.0,5.0,44.0,Fem,False,7.0,Japan,263.0
8552,43.0,6.0,15.5,Fem,True,2.0,Venezuela,42.0
6702,30.0,6.0,44.0,Fem,True,7.0,Sudan,70.0
6317,41.0,6.0,28.0,Fem,False,7.0,Algeria,123.0
3659,44.0,9.0,15.5,Masc,False,7.0,Thailand,77.0
6581,36.0,6.0,28.0,Masc,False,4.0,Poland,97.0
2379,44.0,9.0,15.5,Fem,False,7.0,Philippines,56.0
1447,33.0,3.0,22.0,Fem,False,9.0,Bangladesh,55.0
342,37.0,5.0,57.0,Masc,False,2.0,India,56.0
5127,39.0,7.0,15.5,Fem,False,9.0,Colombia,113.0
3136,44.0,4.0,22.0,Fem,True,3.0,Germany,99.0
2527,36.0,6.0,15.5,Fem,True,2.0,Vietnam,42.0
727,35.0,4.0,44.0,Fem,False,0.0,Indonesia,12.0
4577,37.0,5.0,22.0,Fem,False,4.0,Burma,125.0
976,34.0,8.0,28.0,Masc,True,7.0,Brazil,67.0
8391,52.0,6.0,42.0,Fem,False,7.0,Saudi Arabia,260.0
5443,35.0,4.0,44.0,Fem,False,6.0,Ukraine,164.0
9034,35.0,3.0,28.0,Fem,False,3.0,Yemen,69.0
3516,50.0,8.0,44.0,Masc,False,10.0,Turkey,131.0
7975,35.0,4.0,28.0,Fem,False,3.0,Uzbekistan,62.0
9787,35.0,6.0,10.0,Fem,True,0.0,Australia,121.0
3940,49.0,5.0,44.0,Fem,True,0.0,France,184.0
1299,32.0,4.0,44.0,Masc,False,10.0,Nigeria,95.0
9764,31.0,6.0,57.0,Masc,False,3.0,Australia,122.0
1348,25.0,6.0,28.0,Fem,True,3.0,Nigeria,90.0
660,46.0,5.0,28.0,Masc,False,6.0,Indonesia,143.0
5886,29.0,3.0,44.0,Masc,False,6.0,Kenya,68.0
1492,27.0,2.0,44.0,Fem,True,3.0,Bangladesh,63.0
9946,37.0,6.0,44.0,Fem,False,3.0,Taiwan,56.0
4589,28.0,6.0,15.5,Masc,True,5.0,Burma,137.0
8530,51.0,5.0,42.0,Masc,False,1.0,Venezuela,70.0
5154,44.0,9.0,57.0,Masc,False,4.0,Colombia,135.0
2315,26.0,8.0,28.0,Fem,True,0.0,Philippines,27.0
9614,36.0,2.0,44.0,Masc,False,3.0,Australia,100.0
9577,43.0,4.0,15.5,Masc,False,0.0,Mozambique,128.0
7024,26.0,7.0,15.5,Fem,False,2.0,Canada,87.0
1085,42.0,8.0,28.0,Fem,False,1.0,Pakistan,58.0
2524,47.0,9.0,15.5,Fem,False,5.0,Vietnam,59.0
8968,43.0,6.0,28.0,Masc,True,7.0,Afghanistan,103.0
5374,19.0,4.0,44.0,Fem,False,3.0,Spain,69.0
3198,36.0,2.0,44.0,Masc,False,10.0,Germany,250.0
5751,30.0,2.0,28.0,Masc,True,4.0,Tanzania,132.0
4008,29.0,3.0,10.0,Fem,False,10.0,United Kingdom,183.0
5717,34.0,7.0,15.5,Fem,False,8.0,Tanzania,90.0
6657,30.0,6.0,28.0,Fem,True,4.0,Sudan,89.0
9357,25.0,6.0,44.0,Fem,True,5.0,Ghana,88.0
8790,35.0,5.0,44.0,Fem,False,6.0,Nepal,179.0
67,41.0,7.0,57.0,Masc,True,4.0,China,191.0
7923,30.0,5.0,44.0,Fem,False,4.0,Uzbekistan,57.0
40,29.0,6.0,15.5,Masc,False,4.0,China,90.0
2269,28.0,5.0,22.0,Fem,False,3.0,Philippines,31.0
2381,37.0,4.0,22.0,Masc,True,4.0,Philippines,50.0
7341,31.0,6.0,57.0,Fem,False,1.0,Iraq,89.0
9961,29.0,5.0,22.0,Masc,True,4.0,Taiwan,300.0
4916,38.0,8.0,22.0,Fem,False,1.0,South Korea,68.0
5322,45.0,4.0,44.0,Fem,True,7.0,Spain,97.0
5773,43.0,4.0,15.5,Masc,False,9.0,Tanzania,74.0
6232,38.0,4.0,28.0,Fem,False,1.0,Algeria,26.0
6963,60.0,2.0,28.0,Fem,True,3.0,Uganda,165.0
3447,44.0,6.0,10.0,Masc,False,6.0,Turkey,159.0
6816,40.0,10.0,44.0,Masc,True,9.0,Uganda,185.0
2367,43.0,5.0,44.0,Masc,False,4.0,Philippines,133.0
7981,36.0,5.0,15.5,Fem,False,3.0,Uzbekistan,28.0
8166,18.0,3.0,28.0,Fem,False,10.0,Malaysia,214.0
2512,35.0,9.0,15.5,Masc,False,5.0,Vietnam,33.0
9619,31.0,5.0,22.0,Fem,False,6.0,Australia,251.0
2723,34.0,5.0,44.0,Fem,False,4.0,Ethiopia,208.0
5948,40.0,5.0,44.0,Masc,False,3.0,Kenya,60.0
9185,30.0,2.0,42.0,Fem,True,2.0,Yemen,27.0
9004,40.0,2.0,22.0,Fem,False,5.0,Yemen,51.0
1143,42.0,5.0,28.0,Fem,False,3.0,Pakistan,40.0
9736,35.0,6.0,28.0,Fem,False,3.0,Australia,137.0
7222,21.0,8.0,57.0,Fem,True,6.0,Iraq,146.0
8292,36.0,7.0,57.0,Masc,False,4.0,Saudi Arabia,166.0
9220,43.0,4.0,10.0,Fem,False,5.0,Ghana,38.0
4728,41.0,7.0,57.0,Masc,True,5.0,South Africa,198.0
5494,38.0,4.0,22.0,Fem,True,9.0,Ukraine,70.0
5755,18.0,6.0,15.5,Fem,False,5.0,Tanzania,85.0
7562,47.0,6.0,44.0,Fem,False,3.0,Morocco,71.0
3789,38.0,5.0,15.5,Fem,True,2.0,Thailand,25.0
2220,36.0,5.0,44.0,Fem,False,6.0,Philippines,119.0
5075,32.0,4.0,22.0,Masc,True,5.0,Colombia,123.0
2331,52.0,5.0,22.0,Fem,True,3.0,Philippines,38.0
5394,39.0,6.0,44.0,Masc,True,3.0,Spain,115.0
7439,48.0,3.0,28.0,Masc,False,7.0,Morocco,232.0
8067,43.0,5.0,28.0,Fem,False,6.0,Malaysia,120.0
7090,37.0,3.0,44.0,Masc,True,4.0,Canada,97.0
9336,38.0,4.0,44.0,Fem,False,5.0,Ghana,92.0
4088,33.0,3.0,44.0,Masc,False,10.0,United Kingdom,223.0
1967,46.0,6.0,10.0,Fem,False,9.0,Japan,152.0
9363,47.0,7.0,44.0,Fem,False,6.0,Ghana,88.0
9796,43.0,3.0,28.0,Fem,False,3.0,Australia,98.0
6757,38.0,4.0,15.5,Fem,False,3.0,Sudan,20.0
9586,29.0,7.0,28.0,Fem,False,8.0,Mozambique,97.0
4365,46.0,3.0,10.0,Fem,True,6.0,Italy,246.0
6999,37.0,7.0,28.0,Fem,True,3.0,Uganda,120.0
423,35.0,6.0,42.0,Fem,False,0.0,United States,135.0
280,31.0,4.0,15.5,Fem,True,6.0,India,53.0
1904,56.0,8.0,22.0,Fem,True,4.0,Japan,147.0
595,34.0,5.0,28.0,Fem,False,6.0,United States,210.0
8579,57.0,6.0,28.0,Fem,True,6.0,Venezuela,97.0
3917,44.0,3.0,10.0,Fem,False,6.0,France,102.0
6142,49.0,5.0,28.0,Fem,False,7.0,Argentina,177.0
5661,46.0,3.0,44.0,Masc,True,6.0,Tanzania,186.0
5778,37.0,6.0,28.0,Fem,False,9.0,Tanzania,10.0
3618,35.0,7.0,44.0,Masc,False,6.0,Thailand,105.0
6845,38.0,6.0,28.0,Fem,False,2.0,Uganda,58.0
839,39.0,4.0,15.5,Masc,True,4.0,Brazil,89.0
4596,32.0,6.0,44.0,Fem,False,1.0,Burma,44.0
7496,32.0,4.0,44.0,Fem,True,5.0,Morocco,103.0
141,29.0,8.0,15.5,Masc,True,4.0,China,75.0
2597,42.0,6.0,15.5,Fem,False,9.0,Vietnam,39.0
6701,30.0,10.0,15.5,Fem,False,7.0,Sudan,28.0
7756,43.0,6.0,15.5,Fem,False,1.0,Peru,24.0
1377,37.0,6.0,28.0,Masc,False,6.0,Nigeria,126.0
3674,39.0,6.0,28.0,Fem,False,3.0,Thailand,129.0
8770,29.0,5.0,44.0,Masc,False,5.0,Nepal,175.0
9895,43.0,8.0,28.0,Fem,False,5.0,Taiwan,75.0
6362,42.0,6.0,44.0,Fem,False,5.0,Algeria,79.0
4741,41.0,2.0,42.0,Masc,True,6.0,South Africa,132.0
3808,38.0,7.0,22.0,Fem,False,7.0,France,227.0
1138,40.0,6.0,28.0,Fem,True,4.0,Pakistan,74.0
2257,49.0,8.0,22.0,Masc,False,3.0,Philippines,28.0
7865,35.0,6.0,15.5,Fem,False,8.0,Uzbekistan,55.0
1787,40.0,5.0,28.0,Fem,True,2.0,Russia,92.0
3938,56.0,7.0,15.5,Masc,False,3.0,France,62.0
9316,34.0,7.0,15.5,Fem,True,2.0,Ghana,21.0
4646,29.0,5.0,44.0,Fem,False,9.0,South Africa,124.0
459,30.0,6.0,22.0,Fem,False,5.0,United States,97.0
6115,56.0,6.0,22.0,Fem,False,4.0,Argentina,182.0
9542,34.0,3.0,44.0,Fem,False,3.0,Mozambique,92.0
948,41.0,6.0,15.5,Fem,True,3.0,Brazil,43.0
3700,45.0,5.0,10.0,Masc,False,5.0,Thailand,115.0
1336,56.0,6.0,44.0,Fem,False,7.0,Nigeria,89.0
6370,27.0,10.0,42.0,Masc,False,2.0,Algeria,58.0
4628,35.0,9.0,28.0,Fem,True,6.0,South Africa,91.0
6286,49.0,6.0,15.5,Masc,True,4.0,Algeria,99.0
5925,28.0,6.0,22.0,Fem,False,3.0,Kenya,23.0
5934,35.0,7.0,22.0,Fem,False,7.0,Kenya,77.0
6040,37.0,5.0,44.0,Fem,False,4.0,Argentina,219.0
441,49.0,5.0,22.0,Fem,True,0.0,United States,68.0
6659,51.0,6.0,10.0,Fem,True,6.0,Sudan,49.0
1602,23.0,4.0,10.0,Fem,False,3.0,Russia,32.0
2238,43.0,6.0,15.5,Fem,True,7.0,Philippines,70.0
639,30.0,7.0,22.0,Masc,False,6.0,Indonesia,99.0
9820,39.0,7.0,15.5,Fem,False,4.0,Taiwan,226.0
3830,33.0,5.0,44.0,Fem,False,4.0,France,279.0
9395,51.0,7.0,15.5,Masc,False,6.0,Ghana,41.0
6144,38.0,9.0,44.0,Masc,False,9.0,Argentina,59.0
7985,41.0,6.0,15.5,Fem,False,8.0,Uzbekistan,45.0
9052,37.0,8.0,42.0,Fem,False,7.0,Yemen,58.0
6344,35.0,5.0,44.0,Fem,True,4.0,Algeria,97.0
2501,28.0,10.0,15.5,Fem,True,8.0,Vietnam,67.0
1958,30.0,6.0,15.5,Fem,False,4.0,Japan,167.0
1070,29.0,6.0,28.0,Fem,False,7.0,Pakistan,137.0
155,41.0,6.0,42.0,Fem,False,6.0,China,127.0
2295,32.0,3.0,15.5,Masc,True,4.0,Philippines,61.0
9801,27.0,5.0,15.5,Fem,True,4.0,Taiwan,209.0
4578,32.0,5.0,10.0,Masc,False,2.0,Burma,26.0
1089,31.0,6.0,44.0,Masc,False,2.0,Pakistan,39.0
6049,50.0,5.0,28.0,Fem,False,7.0,Argentina,238.0
6415,40.0,10.0,57.0,Fem,False,4.0,Poland,224.0
2940,39.0,6.0,28.0,Masc,False,7.0,Egypt,278.0
723,38.0,7.0,42.0,Masc,False,6.0,Indonesia,97.0
4384,35.0,10.0,57.0,Fem,False,4.0,Italy,252.0
930,40.0,6.0,15.5,Fem,True,6.0,Brazil,168.0
2909,41.0,7.0,44.0,Fem,False,4.0,Egypt,170.0
7845,27.0,4.0,10.0,Fem,True,7.0,Uzbekistan,60.0
